Run the dual-nets model with sharing feature variables! 
**************************************
current sequence is 1
****************************************
step 0, training: 0.333333, testing: 0.166667, anv: 0.0166667, best 0.0166667 
step 1320, training: 0.933333, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1340, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1360, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1380, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1400, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1420, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1440, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1460, training: 1, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1480, training: 0.933333, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1500, training: 0.933333, testing: 0.833333, anv: 0.833333, best 0.833333 
step 1520, training: 1, testing: 1, anv: 0.85, best 0.85 
step 1540, training: 1, testing: 1, anv: 0.866667, best 0.866667 
step 1560, training: 1, testing: 1, anv: 0.883333, best 0.883333 
step 1580, training: 1, testing: 1, anv: 0.9, best 0.9 
step 1600, training: 1, testing: 1, anv: 0.916667, best 0.916667 
step 1620, training: 1, testing: 0.833333, anv: 0.916667, best 0.916667 
step 1640, training: 1, testing: 1, anv: 0.933333, best 0.933333 
step 1660, training: 1, testing: 1, anv: 0.95, best 0.95 
step 1680, training: 1, testing: 1, anv: 0.966667, best 0.966667 
step 1700, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1720, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1740, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1760, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1780, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1800, training: 1, testing: 1, anv: 0.983333, best 0.983333 
step 1820, training: 1, testing: 1, anv: 1, best 1 
 The training is finished at Sat Apr  1 17:44:31 2017 
