Wed Jun 14 10:31:35 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0, testing: 0.111111, loss_tr: 1.87566, loss_t: 2.10224  
seq: 5, epoch: 3, step: 630, training: 1, testing: 0.888889, loss_tr: 0.00851194, loss_t: 0.016909  
seq: 5, epoch: 3, step: 640, training: 1, testing: 1, loss_tr: 0.00312701, loss_t: 0.0534671  
seq: 5, epoch: 3, step: 650, training: 1, testing: 0.888889, loss_tr: 0.0331602, loss_t: 0.0147689  
seq: 5, epoch: 3, step: 660, training: 1, testing: 1, loss_tr: 0.00638685, loss_t: 0.0244844  
seq: 5, epoch: 3, step: 670, training: 1, testing: 0.944444, loss_tr: 0.0372083, loss_t: 0.0395937  
seq: 5, epoch: 3, step: 680, training: 1, testing: 0.888889, loss_tr: 0.00149612, loss_t: 0.0633721  
seq: 5, epoch: 3, step: 690, training: 0.9375, testing: 0.944444, loss_tr: 0.040153, loss_t: 0.0365608  
seq: 5, epoch: 3, step: 700, training: 0.9375, testing: 0.888889, loss_tr: 0.0326799, loss_t: 0.0716423  
seq: 5, epoch: 3, step: 710, training: 1, testing: 0.944444, loss_tr: 0.0200846, loss_t: 0.0694322  
seq: 5, epoch: 3, step: 720, training: 0.9375, testing: 0.888889, loss_tr: 0.0109152, loss_t: 0.057831  
seq: 5, epoch: 3, step: 730, training: 1, testing: 0.944444, loss_tr: 0.0048078, loss_t: 0.0442317  
seq: 5, epoch: 3, step: 740, training: 0.875, testing: 1, loss_tr: 0.0539631, loss_t: 0.0193041  
seq: 5, epoch: 3, step: 750, training: 0.875, testing: 0.944444, loss_tr: 0.0159198, loss_t: 0.0462542  
seq: 5, epoch: 3, step: 760, training: 0.875, testing: 1, loss_tr: 0.00635512, loss_t: 0.0138262  
seq: 5, epoch: 3, step: 770, training: 0.9375, testing: 1, loss_tr: 0.00359496, loss_t: 0.0166214  
seq: 5, epoch: 4, step: 780, training: 1, testing: 0.944444, loss_tr: 0.00114594, loss_t: 0.023793  
seq: 5, epoch: 4, step: 790, training: 1, testing: 1, loss_tr: 0.000451155, loss_t: 0.0197067  
seq: 5, epoch: 4, step: 800, training: 0.9375, testing: 0.888889, loss_tr: 0.0138815, loss_t: 0.0297537  
seq: 5, epoch: 4, step: 810, training: 1, testing: 0.888889, loss_tr: 0.000205947, loss_t: 0.0263065  
seq: 5, epoch: 4, step: 820, training: 1, testing: 1, loss_tr: 0.00383734, loss_t: 0.0154734  
seq: 5, epoch: 4, step: 830, training: 1, testing: 1, loss_tr: 0.0134252, loss_t: 0.0178427  
seq: 5, epoch: 4, step: 840, training: 1, testing: 0.944444, loss_tr: 0.00439159, loss_t: 0.0155235  
seq: 5, epoch: 4, step: 850, training: 1, testing: 0.944444, loss_tr: 0.000834078, loss_t: 0.0130648  
seq: 5, epoch: 4, step: 860, training: 0.9375, testing: 0.944444, loss_tr: 0.000171294, loss_t: 0.0263572  
seq: 5, epoch: 4, step: 870, training: 0.875, testing: 0.944444, loss_tr: 0.0304974, loss_t: 0.0385237  
seq: 5, epoch: 4, step: 880, training: 1, testing: 1, loss_tr: 0.00302602, loss_t: 0.0114592  
seq: 5, epoch: 4, step: 890, training: 1, testing: 1, loss_tr: 0.00108562, loss_t: 0.0106737  
seq: 5, epoch: 4, step: 900, training: 0.9375, testing: 1, loss_tr: 0.00591996, loss_t: 0.00998686  
seq: 5, epoch: 4, step: 910, training: 1, testing: 1, loss_tr: 0.000823562, loss_t: 0.00923272  
seq: 5, epoch: 4, step: 920, training: 1, testing: 1, loss_tr: 0.000566239, loss_t: 0.00921878  
seq: 5, epoch: 4, step: 930, training: 1, testing: 1, loss_tr: 0.00392317, loss_t: 0.00918512  
seq: 5, epoch: 4, step: 940, training: 1, testing: 1, loss_tr: 0.000421277, loss_t: 0.00876205  
seq: 5, epoch: 4, step: 950, training: 1, testing: 1, loss_tr: 0.000725339, loss_t: 0.00820726  
seq: 5, epoch: 4, step: 960, training: 0.875, testing: 0.944444, loss_tr: 0.00122739, loss_t: 0.00799362  
seq: 5, epoch: 5, step: 970, training: 0.9375, testing: 0.944444, loss_tr: 0.0013711, loss_t: 0.0098717  
seq: 5, epoch: 5, step: 980, training: 0.9375, testing: 0.944444, loss_tr: 0.00212004, loss_t: 0.0203529  
seq: 5, epoch: 5, step: 990, training: 0.9375, testing: 0.944444, loss_tr: 0.00046627, loss_t: 0.0141828  
seq: 5, epoch: 5, step: 1000, training: 1, testing: 0.944444, loss_tr: 0.00102106, loss_t: 0.01138  
 
****************************************
current sequence is 6
****************************************
seq: 6, epoch: 0, step: 0, training: 0.5625, testing: 0.428571, loss_tr: 1.56401, loss_t: 1.93275  
seq: 6, epoch: 0, step: 10, training: 0.875, testing: 0.428571, loss_tr: 0.505461, loss_t: 1.93643  
seq: 6, epoch: 0, step: 20, training: 0.625, testing: 0.428571, loss_tr: 0.9557, loss_t: 1.46552  
seq: 6, epoch: 0, step: 30, training: 0.6875, testing: 0.428571, loss_tr: 0.684211, loss_t: 1.68866  
seq: 6, epoch: 0, step: 40, training: 0.8125, testing: 0.571429, loss_tr: 0.475698, loss_t: 1.01879  
seq: 6, epoch: 0, step: 50, training: 0.5625, testing: 0.428571, loss_tr: 1.36566, loss_t: 1.71102  
seq: 6, epoch: 0, step: 60, training: 0.6875, testing: 0.714286, loss_tr: 0.765588, loss_t: 0.884851  
seq: 6, epoch: 0, step: 70, training: 0.625, testing: 0.571429, loss_tr: 0.517256, loss_t: 0.938672  
seq: 6, epoch: 0, step: 80, training: 0.8125, testing: 0.571429, loss_tr: 0.259306, loss_t: 1.40166  
seq: 6, epoch: 0, step: 90, training: 0.875, testing: 0.571429, loss_tr: 0.165918, loss_t: 1.05539  
seq: 6, epoch: 0, step: 100, training: 0.75, testing: 0.571429, loss_tr: 0.545137, loss_t: 1.00936  
seq: 6, epoch: 0, step: 110, training: 0.5625, testing: 0.714286, loss_tr: 0.573689, loss_t: 0.789333  
seq: 6, epoch: 0, step: 120, training: 1, testing: 0.714286, loss_tr: 0.0943727, loss_t: 0.876136  
seq: 6, epoch: 0, step: 130, training: 0.8125, testing: 0.714286, loss_tr: 0.454178, loss_t: 0.778219  
seq: 6, epoch: 0, step: 140, training: 0.6875, testing: 0.428571, loss_tr: 0.535962, loss_t: 1.26256  
seq: 6, epoch: 0, step: 150, training: 0.8125, testing: 0.571429, loss_tr: 0.425387, loss_t: 0.824138  
seq: 6, epoch: 0, step: 160, training: 0.875, testing: 0.571429, loss_tr: 0.141357, loss_t: 0.945461  
seq: 6, epoch: 0, step: 170, training: 0.8125, testing: 0.714286, loss_tr: 0.351153, loss_t: 0.754734  
seq: 6, epoch: 0, step: 180, training: 0.75, testing: 0.428571, loss_tr: 0.386031, loss_t: 1.19897  
seq: 6, epoch: 0, step: 190, training: 0.875, testing: 0.714286, loss_tr: 0.204797, loss_t: 0.702796  
seq: 6, epoch: 0, step: 200, training: 0.6875, testing: 0.571429, loss_tr: 0.295736, loss_t: 1.12761  
seq: 6, epoch: 0, step: 210, training: 0.75, testing: 0.857143, loss_tr: 0.375342, loss_t: 0.412376  
seq: 6, epoch: 1, step: 220, training: 0.875, testing: 0.714286, loss_tr: 0.375963, loss_t: 0.821856  
seq: 6, epoch: 1, step: 230, training: 0.9375, testing: 0.714286, loss_tr: 0.0375114, loss_t: 0.92354  
seq: 6, epoch: 1, step: 240, training: 0.5625, testing: 0.428571, loss_tr: 0.372078, loss_t: 1.33729  
seq: 6, epoch: 1, step: 250, training: 0.9375, testing: 0.714286, loss_tr: 0.123115, loss_t: 0.727818  
seq: 6, epoch: 1, step: 260, training: 0.9375, testing: 0.714286, loss_tr: 0.0393318, loss_t: 0.805961  
seq: 6, epoch: 1, step: 270, training: 0.9375, testing: 0.428571, loss_tr: 0.00737476, loss_t: 0.947504  
seq: 6, epoch: 1, step: 280, training: 0.75, testing: 0.714286, loss_tr: 0.152972, loss_t: 0.789007  
seq: 6, epoch: 1, step: 290, training: 0.9375, testing: 0.571429, loss_tr: 0.0212863, loss_t: 1.18746  
seq: 6, epoch: 1, step: 300, training: 0.875, testing: 0.571429, loss_tr: 0.0760561, loss_t: 1.02051  
seq: 6, epoch: 1, step: 310, training: 0.875, testing: 0.714286, loss_tr: 0.186804, loss_t: 0.734442  
seq: 6, epoch: 1, step: 320, training: 0.875, testing: 0.714286, loss_tr: 0.0697697, loss_t: 1.07031  
seq: 6, epoch: 1, step: 330, training: 0.875, testing: 0.714286, loss_tr: 0.0264228, loss_t: 0.83563  
seq: 6, epoch: 1, step: 340, training: 0.9375, testing: 0.714286, loss_tr: 0.140156, loss_t: 0.579964  
seq: 6, epoch: 1, step: 350, training: 0.8125, testing: 0.571429, loss_tr: 0.099545, loss_t: 0.758055  
seq: 6, epoch: 1, step: 360, training: 0.9375, testing: 0.714286, loss_tr: 0.251461, loss_t: 0.709181  
seq: 6, epoch: 1, step: 370, training: 0.75, testing: 0.714286, loss_tr: 0.0848647, loss_t: 1.16184  
seq: 6, epoch: 1, step: 380, training: 0.9375, testing: 0.714286, loss_tr: 0.102947, loss_t: 0.654618  
seq: 6, epoch: 1, step: 390, training: 0.75, testing: 0.571429, loss_tr: 0.0639901, loss_t: 1.22659  
seq: 6, epoch: 1, step: 400, training: 0.75, testing: 0.571429, loss_tr: 0.0288236, loss_t: 0.898879  
seq: 6, epoch: 1, step: 410, training: 0.9375, testing: 0.714286, loss_tr: 0.113326, loss_t: 0.572367  
seq: 6, epoch: 1, step: 420, training: 0.9375, testing: 0.714286, loss_tr: 0.158535, loss_t: 0.491792  
seq: 6, epoch: 2, step: 430, training: 0.875, testing: 0.571429, loss_tr: 0.0122328, loss_t: 0.564042  
seq: 6, epoch: 2, step: 440, training: 0.6875, testing: 0.571429, loss_tr: 0.0514911, loss_t: 1.12463  
seq: 6, epoch: 2, step: 450, training: 0.875, testing: 0.714286, loss_tr: 0.0774332, loss_t: 0.587784  
seq: 6, epoch: 2, step: 460, training: 0.6875, testing: 0.714286, loss_tr: 0.0639674, loss_t: 1.28638  
seq: 6, epoch: 2, step: 470, training: 1, testing: 0.571429, loss_tr: 0.071729, loss_t: 0.505864  
seq: 6, epoch: 2, step: 480, training: 0.875, testing: 0.714286, loss_tr: 0.0665623, loss_t: 0.755281  
seq: 6, epoch: 2, step: 490, training: 0.625, testing: 0.714286, loss_tr: 0.0271932, loss_t: 1.59878  
seq: 6, epoch: 2, step: 500, training: 0.875, testing: 0.571429, loss_tr: 0.0447172, loss_t: 0.559754  
seq: 6, epoch: 2, step: 510, training: 0.9375, testing: 0.714286, loss_tr: 0.0133213, loss_t: 1.05566  
seq: 6, epoch: 2, step: 520, training: 0.8125, testing: 0.714286, loss_tr: 0.077033, loss_t: 1.2446  
seq: 6, epoch: 2, step: 530, training: 0.9375, testing: 0.571429, loss_tr: 0.020999, loss_t: 0.874186  
seq: 6, epoch: 2, step: 540, training: 0.875, testing: 0.571429, loss_tr: 0.00458367, loss_t: 0.844246  
seq: 6, epoch: 2, step: 550, training: 0.9375, testing: 0.571429, loss_tr: 0.00543386, loss_t: 0.449914  
seq: 6, epoch: 2, step: 560, training: 0.9375, testing: 0.714286, loss_tr: 0.0207699, loss_t: 0.749018  
seq: 6, epoch: 2, step: 570, training: 1, testing: 0.714286, loss_tr: 0.0358917, loss_t: 0.503837  
seq: 6, epoch: 2, step: 580, training: 0.875, testing: 0.428571, loss_tr: 0.0196709, loss_t: 1.18731  
seq: 6, epoch: 2, step: 590, training: 1, testing: 0.714286, loss_tr: 0.0697798, loss_t: 0.416899  
seq: 6, epoch: 2, step: 600, training: 0.75, testing: 0.714286, loss_tr: 0.245387, loss_t: 1.16744  
seq: 6, epoch: 2, step: 610, training: 0.8125, testing: 0.714286, loss_tr: 0.115085, loss_t: 0.86488  
seq: 6, epoch: 2, step: 620, training: 0.9375, testing: 0.714286, loss_tr: 0.00627075, loss_t: 0.693413  
seq: 6, epoch: 2, step: 630, training: 1, testing: 0.714286, loss_tr: 0.00147249, loss_t: 0.6301  
seq: 6, epoch: 3, step: 640, training: 0.875, testing: 0.714286, loss_tr: 0.0775624, loss_t: 0.857127  
seq: 6, epoch: 3, step: 650, training: 1, testing: 0.714286, loss_tr: 0.00128439, loss_t: 0.703831  
seq: 6, epoch: 3, step: 660, training: 1, testing: 0.714286, loss_tr: 0.00990351, loss_t: 0.580655  
seq: 6, epoch: 3, step: 670, training: 1, testing: 0.571429, loss_tr: 0.00363675, loss_t: 0.60813  
seq: 6, epoch: 3, step: 680, training: 1, testing: 0.571429, loss_tr: 0.00185381, loss_t: 0.788652  
seq: 6, epoch: 3, step: 690, training: 0.9375, testing: 0.571429, loss_tr: 0.000370961, loss_t: 0.886497  
seq: 6, epoch: 3, step: 700, training: 0.875, testing: 0.714286, loss_tr: 0.00636464, loss_t: 1.31195  
seq: 6, epoch: 3, step: 710, training: 0.875, testing: 0.571429, loss_tr: 0.00791042, loss_t: 1.3174  
seq: 6, epoch: 3, step: 720, training: 0.6875, testing: 0.571429, loss_tr: 0.0288226, loss_t: 1.21729  
seq: 6, epoch: 3, step: 730, training: 0.875, testing: 0.571429, loss_tr: 0.00284652, loss_t: 1.31308  
seq: 6, epoch: 3, step: 740, training: 0.8125, testing: 0.714286, loss_tr: 0.0793105, loss_t: 2.07433  
seq: 6, epoch: 3, step: 750, training: 0.9375, testing: 0.571429, loss_tr: 0.00729525, loss_t: 1.47202  
seq: 6, epoch: 3, step: 760, training: 0.8125, testing: 0.571429, loss_tr: 0.0606718, loss_t: 1.63083  
seq: 6, epoch: 3, step: 770, training: 0.875, testing: 0.571429, loss_tr: 0.00742483, loss_t: 1.21792  
seq: 6, epoch: 3, step: 780, training: 0.9375, testing: 0.571429, loss_tr: 0.00652632, loss_t: 0.74791  
seq: 6, epoch: 3, step: 790, training: 0.8125, testing: 0.714286, loss_tr: 0.00210596, loss_t: 1.13504  
seq: 6, epoch: 3, step: 800, training: 0.875, testing: 0.571429, loss_tr: 0.00668618, loss_t: 0.686874  
seq: 6, epoch: 3, step: 810, training: 0.9375, testing: 0.571429, loss_tr: 0.0121854, loss_t: 0.854859  
seq: 6, epoch: 3, step: 820, training: 0.875, testing: 0.571429, loss_tr: 0.023647, loss_t: 0.866089  
seq: 6, epoch: 3, step: 830, training: 0.9375, testing: 0.571429, loss_tr: 0.0122433, loss_t: 0.561127  
seq: 6, epoch: 3, step: 840, training: 0.875, testing: 0.571429, loss_tr: 0.0017214, loss_t: 0.463106  
seq: 6, epoch: 4, step: 850, training: 0.875, testing: 0.571429, loss_tr: 0.00739225, loss_t: 0.68846  
seq: 6, epoch: 4, step: 860, training: 1, testing: 0.571429, loss_tr: 0.00134271, loss_t: 0.761089  
seq: 6, epoch: 4, step: 870, training: 1, testing: 0.714286, loss_tr: 0.000937667, loss_t: 1.10604  
seq: 6, epoch: 4, step: 880, training: 0.9375, testing: 0.714286, loss_tr: 0.00264189, loss_t: 0.775878  
seq: 6, epoch: 4, step: 890, training: 0.9375, testing: 0.714286, loss_tr: 0.00549108, loss_t: 0.450789  
seq: 6, epoch: 4, step: 900, training: 0.9375, testing: 0.571429, loss_tr: 0.0107922, loss_t: 0.588632  
seq: 6, epoch: 4, step: 910, training: 0.9375, testing: 0.571429, loss_tr: 0.000657147, loss_t: 0.715832  
seq: 6, epoch: 4, step: 920, training: 0.875, testing: 0.571429, loss_tr: 0.0110477, loss_t: 0.773782  
seq: 6, epoch: 4, step: 930, training: 1, testing: 0.571429, loss_tr: 0.0015267, loss_t: 0.750883  
seq: 6, epoch: 4, step: 940, training: 0.9375, testing: 0.571429, loss_tr: 0.00170589, loss_t: 0.774642  
seq: 6, epoch: 4, step: 950, training: 0.9375, testing: 0.571429, loss_tr: 0.00213094, loss_t: 0.740496  
seq: 6, epoch: 4, step: 960, training: 1, testing: 0.571429, loss_tr: 0.000728671, loss_t: 0.695675  
seq: 6, epoch: 4, step: 970, training: 1, testing: 0.714286, loss_tr: 0.00105187, loss_t: 0.652232  
seq: 6, epoch: 4, step: 980, training: 1, testing: 0.571429, loss_tr: 0.000749834, loss_t: 0.675126  
