Sat Jun 10 22:38:44 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.1875, loss_tr: 1.71167, loss_t: 1.97767, testing: 0, t2y: 0
seq3, epoch3, step: 310, training: 1, loss_tr: 0.110633, loss_t: 0.416879, testing: 0.777778, t2y: 1
seq3, epoch4, step: 320, training: 0.9375, loss_tr: 0.0947605, loss_t: 0.507052, testing: 0.722222, t2y: 1
seq3, epoch4, step: 330, training: 0.9375, loss_tr: 0.0499966, loss_t: 0.329001, testing: 0.777778, t2y: 1
seq3, epoch4, step: 340, training: 1, loss_tr: 0.0593229, loss_t: 0.351512, testing: 0.777778, t2y: 1
seq3, epoch4, step: 350, training: 1, loss_tr: 0.0540513, loss_t: 0.273887, testing: 0.833333, t2y: 1
seq3, epoch4, step: 360, training: 1, loss_tr: 0.0335406, loss_t: 0.31167, testing: 0.833333, t2y: 1
seq3, epoch4, step: 370, training: 1, loss_tr: 0.0145179, loss_t: 0.444438, testing: 0.777778, t2y: 1
seq3, epoch4, step: 380, training: 1, loss_tr: 0.0194294, loss_t: 0.524611, testing: 0.722222, t2y: 1
seq3, epoch4, step: 390, training: 1, loss_tr: 0.0231513, loss_t: 0.500679, testing: 0.722222, t2y: 1
seq3, epoch5, step: 400, training: 1, loss_tr: 0.0287669, loss_t: 0.345842, testing: 0.777778, t2y: 1
seq3, epoch5, step: 410, training: 1, loss_tr: 0.0183506, loss_t: 0.218832, testing: 0.833333, t2y: 1
seq3, epoch5, step: 420, training: 1, loss_tr: 0.0178048, loss_t: 0.24333, testing: 0.833333, t2y: 1
seq3, epoch5, step: 430, training: 1, loss_tr: 0.0101678, loss_t: 0.219807, testing: 0.888889, t2y: 1
seq3, epoch5, step: 440, training: 1, loss_tr: 0.0085893, loss_t: 0.218692, testing: 0.888889, t2y: 1
seq3, epoch5, step: 450, training: 1, loss_tr: 0.00495394, loss_t: 0.173551, testing: 0.888889, t2y: 1
seq3, epoch5, step: 460, training: 1, loss_tr: 0.0070466, loss_t: 0.171329, testing: 0.833333, t2y: 1
seq3, epoch5, step: 470, training: 1, loss_tr: 0.00801557, loss_t: 0.153518, testing: 0.888889, t2y: 1
seq3, epoch6, step: 480, training: 1, loss_tr: 0.00736298, loss_t: 0.136959, testing: 0.888889, t2y: 1
seq3, epoch6, step: 490, training: 1, loss_tr: 0.00608054, loss_t: 0.218728, testing: 0.888889, t2y: 1
seq3, epoch6, step: 500, training: 0.9375, loss_tr: 0.00746316, loss_t: 0.27811, testing: 0.833333, t2y: 1
seq3, epoch6, step: 510, training: 0.9375, loss_tr: 0.0111324, loss_t: 0.272446, testing: 0.888889, t2y: 1
 
The list of Classification Accuracy: [1.0, 0.83333333333333337, 1.0]
 [1.0, 1.0, 1.0]
 Mean Classification Accuracy is 0.944444444444, and top2 mean accuracy is 1.0
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 3 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.5625, loss_tr: 1.39022, loss_t: 1.947, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.25, loss_tr: 1.56803, loss_t: 2.02615, testing: 0.166667, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.25, loss_tr: 1.58065, loss_t: 1.85264, testing: 0.222222, t2y: 0.5
seq1, epoch0, step: 30, training: 0.4375, loss_tr: 1.52927, loss_t: 1.6646, testing: 0.277778, t2y: 0.666667
seq1, epoch0, step: 40, training: 0.625, loss_tr: 1.2823, loss_t: 1.30226, testing: 0.444444, t2y: 1
seq1, epoch0, step: 50, training: 0.5625, loss_tr: 1.1325, loss_t: 1.20168, testing: 0.444444, t2y: 0.833333
seq1, epoch0, step: 60, training: 0.3125, loss_tr: 1.13443, loss_t: 1.05362, testing: 0.611111, t2y: 0.833333
seq1, epoch0, step: 70, training: 0.5625, loss_tr: 1.05323, loss_t: 1.00429, testing: 0.555556, t2y: 0.666667
seq1, epoch1, step: 80, training: 0.75, loss_tr: 1.01304, loss_t: 0.926117, testing: 0.666667, t2y: 0.833333
seq1, epoch1, step: 90, training: 0.5, loss_tr: 0.903961, loss_t: 0.897976, testing: 0.611111, t2y: 0.666667
seq1, epoch1, step: 100, training: 0.6875, loss_tr: 0.840788, loss_t: 0.803733, testing: 0.666667, t2y: 0.666667
seq1, epoch1, step: 110, training: 0.9375, loss_tr: 0.728368, loss_t: 0.708117, testing: 0.666667, t2y: 1
seq1, epoch1, step: 120, training: 0.75, loss_tr: 0.672136, loss_t: 0.609585, testing: 0.722222, t2y: 0.833333
seq1, epoch1, step: 130, training: 1, loss_tr: 0.575756, loss_t: 0.553996, testing: 0.777778, t2y: 1
seq1, epoch1, step: 140, training: 0.6875, loss_tr: 0.587632, loss_t: 0.520082, testing: 0.833333, t2y: 1
seq1, epoch1, step: 150, training: 0.875, loss_tr: 0.490483, loss_t: 0.496464, testing: 0.777778, t2y: 1
seq1, epoch2, step: 160, training: 0.6875, loss_tr: 0.499648, loss_t: 0.531066, testing: 0.722222, t2y: 1
seq1, epoch2, step: 170, training: 0.9375, loss_tr: 0.371854, loss_t: 0.456634, testing: 0.722222, t2y: 1
seq1, epoch2, step: 180, training: 0.8125, loss_tr: 0.358057, loss_t: 0.40349, testing: 0.777778, t2y: 1
seq1, epoch2, step: 190, training: 0.875, loss_tr: 0.294291, loss_t: 0.29122, testing: 0.888889, t2y: 1
seq1, epoch2, step: 200, training: 1, loss_tr: 0.297822, loss_t: 0.26107, testing: 0.944444, t2y: 1
seq1, epoch2, step: 210, training: 1, loss_tr: 0.246859, loss_t: 0.217812, testing: 1, t2y: 1
seq1, epoch2, step: 220, training: 1, loss_tr: 0.204784, loss_t: 0.187807, testing: 1, t2y: 1
seq1, epoch2, step: 230, training: 1, loss_tr: 0.164521, loss_t: 0.178438, testing: 1, t2y: 1
seq1, epoch3, step: 240, training: 1, loss_tr: 0.0939038, loss_t: 0.142058, testing: 1, t2y: 1
seq1, epoch3, step: 250, training: 1, loss_tr: 0.0662976, loss_t: 0.10508, testing: 1, t2y: 1
seq1, epoch3, step: 260, training: 1, loss_tr: 0.0720401, loss_t: 0.098376, testing: 1, t2y: 1
seq1, epoch3, step: 270, training: 1, loss_tr: 0.0651654, loss_t: 0.0861025, testing: 1, t2y: 1
seq1, epoch3, step: 280, training: 1, loss_tr: 0.0616879, loss_t: 0.0892511, testing: 1, t2y: 1
seq1, epoch3, step: 290, training: 1, loss_tr: 0.0610884, loss_t: 0.0694188, testing: 1, t2y: 1
seq1, epoch3, step: 300, training: 1, loss_tr: 0.0658056, loss_t: 0.0740101, testing: 1, t2y: 1
seq1, epoch3, step: 310, training: 0.9375, loss_tr: 0.0665785, loss_t: 0.0741151, testing: 1, t2y: 1
seq1, epoch4, step: 320, training: 0.8125, loss_tr: 0.1219, loss_t: 0.077031, testing: 1, t2y: 1
seq1, epoch4, step: 330, training: 1, loss_tr: 0.132622, loss_t: 0.0605189, testing: 1, t2y: 1
seq1, epoch4, step: 340, training: 0.9375, loss_tr: 0.11611, loss_t: 0.0425064, testing: 1, t2y: 1
seq1, epoch4, step: 350, training: 1, loss_tr: 0.0495331, loss_t: 0.0183623, testing: 1, t2y: 1
seq1, epoch4, step: 360, training: 1, loss_tr: 0.035542, loss_t: 0.0222426, testing: 1, t2y: 1
seq1, epoch4, step: 370, training: 1, loss_tr: 0.0343669, loss_t: 0.0192144, testing: 1, t2y: 1
seq1, epoch4, step: 380, training: 1, loss_tr: 0.0363042, loss_t: 0.0167321, testing: 1, t2y: 1
seq1, epoch4, step: 390, training: 1, loss_tr: 0.0352599, loss_t: 0.0130997, testing: 1, t2y: 1
seq1, epoch5, step: 400, training: 1, loss_tr: 0.0381289, loss_t: 0.0139565, testing: 1, t2y: 1
seq1, epoch5, step: 410, training: 1, loss_tr: 0.0241717, loss_t: 0.013419, testing: 1, t2y: 1
seq1, epoch5, step: 420, training: 1, loss_tr: 0.0262021, loss_t: 0.00954979, testing: 1, t2y: 1
seq1, epoch5, step: 430, training: 0.9375, loss_tr: 0.0217619, loss_t: 0.0187338, testing: 1, t2y: 1
seq1, epoch5, step: 440, training: 1, loss_tr: 0.0246349, loss_t: 0.0201011, testing: 1, t2y: 1
seq1, epoch5, step: 450, training: 1, loss_tr: 0.0288378, loss_t: 0.0349637, testing: 1, t2y: 1
seq1, epoch5, step: 460, training: 1, loss_tr: 0.0256147, loss_t: 0.0224578, testing: 1, t2y: 1
seq1, epoch5, step: 470, training: 0.9375, loss_tr: 0.0257627, loss_t: 0.0236049, testing: 1, t2y: 1
seq1, epoch6, step: 480, training: 1, loss_tr: 0.0128764, loss_t: 0.0101883, testing: 1, t2y: 1
seq1, epoch6, step: 490, training: 1, loss_tr: 0.0113309, loss_t: 0.00975894, testing: 1, t2y: 1
seq1, epoch6, step: 500, training: 1, loss_tr: 0.00652261, loss_t: 0.00604199, testing: 1, t2y: 1
seq1, epoch6, step: 510, training: 1, loss_tr: 0.00487042, loss_t: 0.00516574, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.3125, loss_tr: 1.5811, loss_t: 2.0302, testing: 0.166667, t2y: 0.5
seq2, epoch0, step: 10, training: 0.1875, loss_tr: 1.72354, loss_t: 2.00706, testing: 0.222222, t2y: 0.5
seq2, epoch0, step: 20, training: 0.5, loss_tr: 1.66333, loss_t: 1.85321, testing: 0.277778, t2y: 0.5
seq2, epoch0, step: 30, training: 0.6875, loss_tr: 1.47792, loss_t: 1.56531, testing: 0.333333, t2y: 1
seq2, epoch0, step: 40, training: 0.6875, loss_tr: 1.23065, loss_t: 1.2836, testing: 0.444444, t2y: 0.833333
seq2, epoch0, step: 50, training: 0.6875, loss_tr: 1.04735, loss_t: 1.09896, testing: 0.555556, t2y: 1
seq2, epoch0, step: 60, training: 0.5625, loss_tr: 1.05621, loss_t: 1.03604, testing: 0.611111, t2y: 0.666667
seq2, epoch0, step: 70, training: 0.75, loss_tr: 0.890534, loss_t: 0.95377, testing: 0.611111, t2y: 1
seq2, epoch1, step: 80, training: 0.8125, loss_tr: 0.790627, loss_t: 0.861303, testing: 0.666667, t2y: 1
seq2, epoch1, step: 90, training: 0.875, loss_tr: 0.634375, loss_t: 0.844833, testing: 0.666667, t2y: 1
seq2, epoch1, step: 100, training: 0.8125, loss_tr: 0.558068, loss_t: 0.795562, testing: 0.666667, t2y: 0.833333
seq2, epoch1, step: 110, training: 0.875, loss_tr: 0.544859, loss_t: 0.808689, testing: 0.555556, t2y: 1
seq2, epoch1, step: 120, training: 0.9375, loss_tr: 0.485279, loss_t: 0.73176, testing: 0.611111, t2y: 0.833333
seq2, epoch1, step: 130, training: 0.875, loss_tr: 0.514161, loss_t: 0.67123, testing: 0.722222, t2y: 1
seq2, epoch1, step: 140, training: 0.9375, loss_tr: 0.425604, loss_t: 0.584089, testing: 0.833333, t2y: 1
seq2, epoch1, step: 150, training: 0.875, loss_tr: 0.392053, loss_t: 0.518425, testing: 0.833333, t2y: 1
seq2, epoch2, step: 160, training: 0.9375, loss_tr: 0.247844, loss_t: 0.554214, testing: 0.722222, t2y: 1
seq2, epoch2, step: 170, training: 1, loss_tr: 0.210789, loss_t: 0.514208, testing: 0.777778, t2y: 1
seq2, epoch2, step: 180, training: 0.9375, loss_tr: 0.179793, loss_t: 0.539219, testing: 0.777778, t2y: 1
seq2, epoch2, step: 190, training: 0.875, loss_tr: 0.187882, loss_t: 0.453452, testing: 0.888889, t2y: 1
seq2, epoch2, step: 200, training: 0.875, loss_tr: 0.219406, loss_t: 0.449869, testing: 0.833333, t2y: 1
seq2, epoch2, step: 210, training: 1, loss_tr: 0.184698, loss_t: 0.425271, testing: 0.833333, t2y: 1
seq2, epoch2, step: 220, training: 0.75, loss_tr: 0.168171, loss_t: 0.416957, testing: 0.777778, t2y: 1
seq2, epoch2, step: 230, training: 1, loss_tr: 0.131091, loss_t: 0.457594, testing: 0.777778, t2y: 1
seq2, epoch3, step: 240, training: 1, loss_tr: 0.122147, loss_t: 0.386123, testing: 0.888889, t2y: 1
seq2, epoch3, step: 250, training: 1, loss_tr: 0.0828053, loss_t: 0.375783, testing: 0.888889, t2y: 1
seq2, epoch3, step: 260, training: 1, loss_tr: 0.0612452, loss_t: 0.316186, testing: 0.888889, t2y: 1
seq2, epoch3, step: 270, training: 1, loss_tr: 0.0447656, loss_t: 0.300567, testing: 0.888889, t2y: 1
seq2, epoch3, step: 280, training: 1, loss_tr: 0.0449047, loss_t: 0.294077, testing: 0.888889, t2y: 1
seq2, epoch3, step: 290, training: 1, loss_tr: 0.0426624, loss_t: 0.271409, testing: 0.944444, t2y: 1
seq2, epoch3, step: 300, training: 1, loss_tr: 0.0359551, loss_t: 0.282926, testing: 0.944444, t2y: 1
seq2, epoch3, step: 310, training: 1, loss_tr: 0.0573631, loss_t: 0.269663, testing: 0.944444, t2y: 1
seq2, epoch4, step: 320, training: 1, loss_tr: 0.04369, loss_t: 0.337254, testing: 0.888889, t2y: 1
seq2, epoch4, step: 330, training: 1, loss_tr: 0.0474289, loss_t: 0.299533, testing: 0.888889, t2y: 1
seq2, epoch4, step: 340, training: 1, loss_tr: 0.0124929, loss_t: 0.38952, testing: 0.888889, t2y: 1
seq2, epoch4, step: 350, training: 1, loss_tr: 0.0153277, loss_t: 0.306806, testing: 0.944444, t2y: 1
seq2, epoch4, step: 360, training: 1, loss_tr: 0.0161893, loss_t: 0.354144, testing: 0.888889, t2y: 1
seq2, epoch4, step: 370, training: 1, loss_tr: 0.0148687, loss_t: 0.242978, testing: 0.888889, t2y: 1
seq2, epoch4, step: 380, training: 1, loss_tr: 0.0166448, loss_t: 0.268495, testing: 0.833333, t2y: 1
seq2, epoch4, step: 390, training: 1, loss_tr: 0.0120613, loss_t: 0.2218, testing: 0.888889, t2y: 1
seq2, epoch5, step: 400, training: 1, loss_tr: 0.0106009, loss_t: 0.218438, testing: 0.944444, t2y: 1
seq2, epoch5, step: 410, training: 1, loss_tr: 0.00656639, loss_t: 0.19045, testing: 0.944444, t2y: 1
seq2, epoch5, step: 420, training: 1, loss_tr: 0.00498653, loss_t: 0.204482, testing: 0.888889, t2y: 1
seq2, epoch5, step: 430, training: 1, loss_tr: 0.00740956, loss_t: 0.248518, testing: 0.833333, t2y: 1
seq2, epoch5, step: 440, training: 1, loss_tr: 0.0089358, loss_t: 0.260358, testing: 0.833333, t2y: 1
seq2, epoch5, step: 450, training: 1, loss_tr: 0.00938343, loss_t: 0.298012, testing: 0.833333, t2y: 1
seq2, epoch5, step: 460, training: 1, loss_tr: 0.00914632, loss_t: 0.256462, testing: 0.833333, t2y: 1
seq2, epoch5, step: 470, training: 1, loss_tr: 0.0112984, loss_t: 0.241012, testing: 0.888889, t2y: 1
seq2, epoch6, step: 480, training: 1, loss_tr: 0.0110354, loss_t: 0.166856, testing: 0.944444, t2y: 1
seq2, epoch6, step: 490, training: 1, loss_tr: 0.00874501, loss_t: 0.232167, testing: 0.944444, t2y: 1
seq2, epoch6, step: 500, training: 1, loss_tr: 0.00588281, loss_t: 0.254966, testing: 0.888889, t2y: 1
seq2, epoch6, step: 510, training: 1, loss_tr: 0.00483742, loss_t: 0.295121, testing: 0.888889, t2y: 1
 
****************************************
current sequence is 3
****************************************
seq3, epoch0, step: 0, training: 0.3125, loss_tr: 1.70318, loss_t: 2.13082, testing: 0.166667, t2y: 0.5
seq3, epoch0, step: 10, training: 0.25, loss_tr: 1.73366, loss_t: 2.01995, testing: 0.111111, t2y: 0.333333
seq3, epoch0, step: 20, training: 0.1875, loss_tr: 1.81626, loss_t: 2.03935, testing: 0.111111, t2y: 0.5
seq3, epoch0, step: 30, training: 0.5625, loss_tr: 1.6335, loss_t: 1.87627, testing: 0.222222, t2y: 0.5
seq3, epoch0, step: 40, training: 0.5, loss_tr: 1.46438, loss_t: 1.75584, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 50, training: 0.3125, loss_tr: 1.24554, loss_t: 1.5583, testing: 0.388889, t2y: 0.5
seq3, epoch0, step: 60, training: 0.5625, loss_tr: 1.25734, loss_t: 1.44361, testing: 0.333333, t2y: 0.666667
seq3, epoch0, step: 70, training: 0.5625, loss_tr: 1.17895, loss_t: 1.42575, testing: 0.333333, t2y: 0.5
seq3, epoch1, step: 80, training: 0.5625, loss_tr: 1.02952, loss_t: 1.25686, testing: 0.388889, t2y: 0.833333
seq3, epoch1, step: 90, training: 0.625, loss_tr: 0.973849, loss_t: 1.13237, testing: 0.555556, t2y: 0.833333
seq3, epoch1, step: 100, training: 0.6875, loss_tr: 0.86266, loss_t: 0.979054, testing: 0.555556, t2y: 0.666667
seq3, epoch1, step: 110, training: 0.5, loss_tr: 0.885526, loss_t: 0.891155, testing: 0.555556, t2y: 1
seq3, epoch1, step: 120, training: 0.8125, loss_tr: 0.703166, loss_t: 0.819922, testing: 0.5, t2y: 1
seq3, epoch1, step: 130, training: 0.8125, loss_tr: 0.572582, loss_t: 0.800398, testing: 0.5, t2y: 1
seq3, epoch1, step: 140, training: 0.9375, loss_tr: 0.374111, loss_t: 0.699146, testing: 0.611111, t2y: 1
seq3, epoch1, step: 150, training: 0.75, loss_tr: 0.345078, loss_t: 0.63243, testing: 0.666667, t2y: 0.833333
seq3, epoch2, step: 160, training: 0.875, loss_tr: 0.289772, loss_t: 0.500731, testing: 0.833333, t2y: 1
seq3, epoch2, step: 170, training: 0.875, loss_tr: 0.272223, loss_t: 0.529972, testing: 0.722222, t2y: 0.833333
seq3, epoch2, step: 180, training: 1, loss_tr: 0.189045, loss_t: 0.454237, testing: 0.777778, t2y: 1
seq3, epoch2, step: 190, training: 0.875, loss_tr: 0.220889, loss_t: 0.478725, testing: 0.722222, t2y: 0.833333
seq3, epoch2, step: 200, training: 1, loss_tr: 0.18691, loss_t: 0.38365, testing: 0.833333, t2y: 0.833333
seq3, epoch2, step: 210, training: 1, loss_tr: 0.178841, loss_t: 0.469082, testing: 0.777778, t2y: 0.833333
seq3, epoch2, step: 220, training: 1, loss_tr: 0.130508, loss_t: 0.391252, testing: 0.833333, t2y: 1
seq3, epoch2, step: 230, training: 0.9375, loss_tr: 0.114143, loss_t: 0.381541, testing: 0.888889, t2y: 1
seq3, epoch3, step: 240, training: 0.875, loss_tr: 0.116621, loss_t: 0.33044, testing: 0.833333, t2y: 1
seq3, epoch3, step: 250, training: 1, loss_tr: 0.0923934, loss_t: 0.371612, testing: 0.777778, t2y: 1
seq3, epoch3, step: 260, training: 1, loss_tr: 0.0692389, loss_t: 0.385508, testing: 0.666667, t2y: 1
seq3, epoch3, step: 270, training: 1, loss_tr: 0.0347315, loss_t: 0.308319, testing: 0.722222, t2y: 1
seq3, epoch3, step: 280, training: 0.9375, loss_tr: 0.0563084, loss_t: 0.256342, testing: 0.777778, t2y: 0.833333
seq3, epoch3, step: 290, training: 0.9375, loss_tr: 0.0660034, loss_t: 0.223467, testing: 0.833333, t2y: 1
seq3, epoch3, step: 300, training: 1, loss_tr: 0.0719616, loss_t: 0.241682, testing: 0.833333, t2y: 1
seq3, epoch3, step: 310, training: 1, loss_tr: 0.0499265, loss_t: 0.237152, testing: 0.777778, t2y: 1
seq3, epoch4, step: 320, training: 0.9375, loss_tr: 0.0412179, loss_t: 0.214614, testing: 0.777778, t2y: 1
seq3, epoch4, step: 330, training: 1, loss_tr: 0.0356994, loss_t: 0.203027, testing: 0.777778, t2y: 1
seq3, epoch4, step: 340, training: 0.875, loss_tr: 0.0585521, loss_t: 0.27529, testing: 0.833333, t2y: 0.833333
seq3, epoch4, step: 350, training: 1, loss_tr: 0.0452054, loss_t: 0.253714, testing: 0.833333, t2y: 1
seq3, epoch4, step: 360, training: 1, loss_tr: 0.045209, loss_t: 0.344939, testing: 0.833333, t2y: 0.833333
seq3, epoch4, step: 370, training: 1, loss_tr: 0.0220335, loss_t: 0.269602, testing: 0.833333, t2y: 1
seq3, epoch4, step: 380, training: 1, loss_tr: 0.0217077, loss_t: 0.318464, testing: 0.833333, t2y: 1
seq3, epoch4, step: 390, training: 1, loss_tr: 0.0178851, loss_t: 0.195027, testing: 0.888889, t2y: 1
seq3, epoch5, step: 400, training: 1, loss_tr: 0.0097201, loss_t: 0.18893, testing: 0.888889, t2y: 1
seq3, epoch5, step: 410, training: 1, loss_tr: 0.0096955, loss_t: 0.132375, testing: 0.944444, t2y: 1
seq3, epoch5, step: 420, training: 1, loss_tr: 0.00972026, loss_t: 0.145118, testing: 0.944444, t2y: 1
seq3, epoch5, step: 430, training: 1, loss_tr: 0.010507, loss_t: 0.078449, testing: 1, t2y: 1
seq3, epoch5, step: 440, training: 1, loss_tr: 0.0107932, loss_t: 0.13945, testing: 0.944444, t2y: 1
seq3, epoch5, step: 450, training: 1, loss_tr: 0.0161876, loss_t: 0.114351, testing: 0.944444, t2y: 1
seq3, epoch5, step: 460, training: 1, loss_tr: 0.0128834, loss_t: 0.157626, testing: 0.888889, t2y: 1
seq3, epoch5, step: 470, training: 1, loss_tr: 0.0109691, loss_t: 0.0894862, testing: 0.944444, t2y: 1
seq3, epoch6, step: 480, training: 1, loss_tr: 0.00662073, loss_t: 0.122908, testing: 0.888889, t2y: 1
seq3, epoch6, step: 490, training: 1, loss_tr: 0.0074067, loss_t: 0.11262, testing: 0.888889, t2y: 1
seq3, epoch6, step: 500, training: 1, loss_tr: 0.00729474, loss_t: 0.182229, testing: 0.833333, t2y: 1
seq3, epoch6, step: 510, training: 1, loss_tr: 0.00563052, loss_t: 0.171704, testing: 0.833333, t2y: 1
 
The list of Classification Accuracy: [1.0, 1.0, 0.83333333333333337]
 [1.0, 1.0, 1.0]
 Mean Classification Accuracy is 0.944444444444, and top2 mean accuracy is 1.0
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 4 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
