Sun Jun 11 11:27:02 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.3125, loss_tr: 1.68729, loss_t: 1.99892, testing: 0, t2y: 0
seq3, epoch7, step: 310, training: 1, loss_tr: 0.010814, loss_t: 0.354082, testing: 0.888889, t2y: 1
seq3, epoch8, step: 320, training: 1, loss_tr: 0.0130699, loss_t: 0.321359, testing: 0.888889, t2y: 1
seq3, epoch8, step: 330, training: 1, loss_tr: 0.00736186, loss_t: 0.258743, testing: 0.833333, t2y: 1
seq3, epoch8, step: 340, training: 1, loss_tr: 0.00941086, loss_t: 0.358532, testing: 0.722222, t2y: 1
seq3, epoch8, step: 350, training: 1, loss_tr: 0.0070514, loss_t: 0.405829, testing: 0.722222, t2y: 1
seq3, epoch9, step: 360, training: 1, loss_tr: 0.00621488, loss_t: 0.381851, testing: 0.777778, t2y: 1
seq3, epoch9, step: 370, training: 1, loss_tr: 0.00297895, loss_t: 0.287885, testing: 0.833333, t2y: 1
seq3, epoch9, step: 380, training: 1, loss_tr: 0.00262236, loss_t: 0.275475, testing: 0.833333, t2y: 1
seq3, epoch9, step: 390, training: 1, loss_tr: 0.0015317, loss_t: 0.287038, testing: 0.833333, t2y: 1
seq3, epoch10, step: 400, training: 1, loss_tr: 0.00141974, loss_t: 0.273729, testing: 0.833333, t2y: 1
seq3, epoch10, step: 410, training: 1, loss_tr: 0.00136972, loss_t: 0.229188, testing: 0.888889, t2y: 1
seq3, epoch10, step: 420, training: 1, loss_tr: 0.0010376, loss_t: 0.266493, testing: 0.888889, t2y: 1
seq3, epoch10, step: 430, training: 1, loss_tr: 0.00121055, loss_t: 0.300579, testing: 0.833333, t2y: 1
seq3, epoch11, step: 440, training: 1, loss_tr: 0.00133672, loss_t: 0.314695, testing: 0.833333, t2y: 1
seq3, epoch11, step: 450, training: 1, loss_tr: 0.00111869, loss_t: 0.224422, testing: 0.888889, t2y: 1
seq3, epoch11, step: 460, training: 1, loss_tr: 0.00125684, loss_t: 0.18496, testing: 0.944444, t2y: 1
seq3, epoch11, step: 470, training: 1, loss_tr: 0.00103579, loss_t: 0.242173, testing: 0.888889, t2y: 1
seq3, epoch12, step: 480, training: 1, loss_tr: 0.00106993, loss_t: 0.28254, testing: 0.888889, t2y: 1
seq3, epoch12, step: 490, training: 1, loss_tr: 0.0009009, loss_t: 0.25896, testing: 0.888889, t2y: 1
seq3, epoch12, step: 500, training: 1, loss_tr: 0.000851904, loss_t: 0.23707, testing: 0.888889, t2y: 1
seq3, epoch12, step: 510, training: 1, loss_tr: 0.000809401, loss_t: 0.301316, testing: 0.833333, t2y: 0.833333
 
The list of Classification Accuracy: [1.0, 0.83333333333333337, 0.83333333333333337]
 [1.0, 1.0, 0.83333333333333337]
 Mean Classification Accuracy is 0.888888888889, and top2 mean accuracy is 0.944444444444
__________________________________________________________________________________________________
 
-------------------------------------------------------------------------
---------------------------- RUN 3 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq1, epoch0, step: 0, training: 0.5, loss_tr: 1.54504, loss_t: 2.18333, testing: 0.166667, t2y: 0.5
seq1, epoch0, step: 10, training: 0.375, loss_tr: 1.59844, loss_t: 2.20987, testing: 0.222222, t2y: 0.333333
seq1, epoch0, step: 20, training: 0.625, loss_tr: 1.49147, loss_t: 1.93925, testing: 0.388889, t2y: 0.666667
seq1, epoch0, step: 30, training: 0.6875, loss_tr: 1.35644, loss_t: 1.62106, testing: 0.5, t2y: 0.666667
seq1, epoch1, step: 40, training: 0.75, loss_tr: 1.00677, loss_t: 1.1803, testing: 0.555556, t2y: 0.666667
seq1, epoch1, step: 50, training: 0.875, loss_tr: 0.773934, loss_t: 1.01499, testing: 0.555556, t2y: 0.833333
seq1, epoch1, step: 60, training: 0.8125, loss_tr: 0.62705, loss_t: 0.919902, testing: 0.611111, t2y: 0.833333
seq1, epoch1, step: 70, training: 0.6875, loss_tr: 0.574429, loss_t: 0.845383, testing: 0.611111, t2y: 1
seq1, epoch2, step: 80, training: 0.75, loss_tr: 0.572049, loss_t: 0.731075, testing: 0.666667, t2y: 1
seq1, epoch2, step: 90, training: 0.75, loss_tr: 0.483004, loss_t: 0.579675, testing: 0.722222, t2y: 1
seq1, epoch2, step: 100, training: 1, loss_tr: 0.380104, loss_t: 0.492764, testing: 0.833333, t2y: 1
seq1, epoch2, step: 110, training: 0.9375, loss_tr: 0.290994, loss_t: 0.457974, testing: 0.833333, t2y: 1
seq1, epoch3, step: 120, training: 0.6875, loss_tr: 0.267375, loss_t: 0.446251, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 130, training: 1, loss_tr: 0.22137, loss_t: 0.494764, testing: 0.833333, t2y: 0.833333
seq1, epoch3, step: 140, training: 0.9375, loss_tr: 0.19992, loss_t: 0.480927, testing: 0.833333, t2y: 1
seq1, epoch3, step: 150, training: 1, loss_tr: 0.100129, loss_t: 0.419181, testing: 0.888889, t2y: 1
seq1, epoch4, step: 160, training: 1, loss_tr: 0.131601, loss_t: 0.333959, testing: 0.888889, t2y: 1
seq1, epoch4, step: 170, training: 1, loss_tr: 0.0885971, loss_t: 0.324331, testing: 0.888889, t2y: 1
seq1, epoch4, step: 180, training: 0.9375, loss_tr: 0.0948047, loss_t: 0.329214, testing: 0.777778, t2y: 1
seq1, epoch4, step: 190, training: 1, loss_tr: 0.0578824, loss_t: 0.351115, testing: 0.777778, t2y: 0.833333
seq1, epoch5, step: 200, training: 0.9375, loss_tr: 0.0621561, loss_t: 0.402864, testing: 0.722222, t2y: 1
seq1, epoch5, step: 210, training: 1, loss_tr: 0.0416113, loss_t: 0.368034, testing: 0.833333, t2y: 1
seq1, epoch5, step: 220, training: 1, loss_tr: 0.0328145, loss_t: 0.318959, testing: 0.833333, t2y: 1
seq1, epoch5, step: 230, training: 1, loss_tr: 0.012617, loss_t: 0.236055, testing: 0.888889, t2y: 1
seq1, epoch6, step: 240, training: 1, loss_tr: 0.0110552, loss_t: 0.258006, testing: 0.833333, t2y: 1
seq1, epoch6, step: 250, training: 1, loss_tr: 0.0160205, loss_t: 0.205478, testing: 0.888889, t2y: 1
seq1, epoch6, step: 260, training: 1, loss_tr: 0.0169382, loss_t: 0.191, testing: 0.944444, t2y: 1
seq1, epoch6, step: 270, training: 1, loss_tr: 0.0149086, loss_t: 0.161223, testing: 1, t2y: 1
seq1, epoch7, step: 280, training: 1, loss_tr: 0.0103958, loss_t: 0.154409, testing: 1, t2y: 1
seq1, epoch7, step: 290, training: 1, loss_tr: 0.00976764, loss_t: 0.186015, testing: 0.944444, t2y: 1
seq1, epoch7, step: 300, training: 1, loss_tr: 0.0101661, loss_t: 0.181204, testing: 0.944444, t2y: 1
seq1, epoch7, step: 310, training: 1, loss_tr: 0.00877191, loss_t: 0.185735, testing: 0.944444, t2y: 1
seq1, epoch8, step: 320, training: 1, loss_tr: 0.00665753, loss_t: 0.131346, testing: 1, t2y: 1
seq1, epoch8, step: 330, training: 1, loss_tr: 0.00401478, loss_t: 0.166437, testing: 0.944444, t2y: 1
seq1, epoch8, step: 340, training: 1, loss_tr: 0.00440296, loss_t: 0.170385, testing: 0.944444, t2y: 1
seq1, epoch8, step: 350, training: 1, loss_tr: 0.00437334, loss_t: 0.142818, testing: 0.944444, t2y: 1
seq1, epoch9, step: 360, training: 1, loss_tr: 0.00436196, loss_t: 0.102152, testing: 1, t2y: 1
seq1, epoch9, step: 370, training: 1, loss_tr: 0.0040685, loss_t: 0.115893, testing: 1, t2y: 1
seq1, epoch9, step: 380, training: 1, loss_tr: 0.00428375, loss_t: 0.139612, testing: 1, t2y: 1
seq1, epoch9, step: 390, training: 1, loss_tr: 0.00396705, loss_t: 0.115445, testing: 1, t2y: 1
seq1, epoch10, step: 400, training: 1, loss_tr: 0.0021512, loss_t: 0.086035, testing: 1, t2y: 1
seq1, epoch10, step: 410, training: 1, loss_tr: 0.000917162, loss_t: 0.0880173, testing: 1, t2y: 1
seq1, epoch10, step: 420, training: 1, loss_tr: 0.00145375, loss_t: 0.108423, testing: 1, t2y: 1
seq1, epoch10, step: 430, training: 1, loss_tr: 0.00142464, loss_t: 0.10575, testing: 1, t2y: 1
seq1, epoch11, step: 440, training: 1, loss_tr: 0.00157169, loss_t: 0.118404, testing: 0.944444, t2y: 1
seq1, epoch11, step: 450, training: 1, loss_tr: 0.00108217, loss_t: 0.107535, testing: 0.944444, t2y: 1
seq1, epoch11, step: 460, training: 1, loss_tr: 0.00102721, loss_t: 0.113937, testing: 0.944444, t2y: 1
seq1, epoch11, step: 470, training: 1, loss_tr: 0.000659174, loss_t: 0.0870338, testing: 1, t2y: 1
seq1, epoch12, step: 480, training: 1, loss_tr: 0.000618131, loss_t: 0.106354, testing: 1, t2y: 1
seq1, epoch12, step: 490, training: 1, loss_tr: 0.000770383, loss_t: 0.116301, testing: 1, t2y: 1
seq1, epoch12, step: 500, training: 1, loss_tr: 0.000652054, loss_t: 0.100973, testing: 1, t2y: 1
seq1, epoch12, step: 510, training: 1, loss_tr: 0.000644817, loss_t: 0.0701962, testing: 1, t2y: 1
 
****************************************
current sequence is 2
****************************************
seq2, epoch0, step: 0, training: 0.375, loss_tr: 1.46115, loss_t: 1.9194, testing: 0.333333, t2y: 0.5
seq2, epoch0, step: 10, training: 0.25, loss_tr: 1.53858, loss_t: 1.96503, testing: 0.277778, t2y: 0.333333
seq2, epoch0, step: 20, training: 0.625, loss_tr: 1.50048, loss_t: 1.78081, testing: 0.277778, t2y: 0.5
seq2, epoch0, step: 30, training: 0.4375, loss_tr: 1.42012, loss_t: 1.63915, testing: 0.277778, t2y: 0.5
seq2, epoch1, step: 40, training: 0.875, loss_tr: 1.04722, loss_t: 1.42487, testing: 0.277778, t2y: 0.333333
seq2, epoch1, step: 50, training: 0.375, loss_tr: 0.83898, loss_t: 1.67185, testing: 0.222222, t2y: 0.666667
seq2, epoch1, step: 60, training: 0.6875, loss_tr: 0.702056, loss_t: 1.51657, testing: 0.277778, t2y: 0.833333
seq2, epoch1, step: 70, training: 0.875, loss_tr: 0.618057, loss_t: 1.44508, testing: 0.333333, t2y: 0.666667
seq2, epoch2, step: 80, training: 0.875, loss_tr: 0.501675, loss_t: 1.04572, testing: 0.5, t2y: 1
seq2, epoch2, step: 90, training: 0.875, loss_tr: 0.305944, loss_t: 0.975033, testing: 0.5, t2y: 0.833333
seq2, epoch2, step: 100, training: 0.9375, loss_tr: 0.266966, loss_t: 0.909744, testing: 0.611111, t2y: 0.833333
seq2, epoch2, step: 110, training: 0.9375, loss_tr: 0.273768, loss_t: 0.820458, testing: 0.611111, t2y: 0.833333
seq2, epoch3, step: 120, training: 0.8125, loss_tr: 0.302926, loss_t: 0.907443, testing: 0.611111, t2y: 0.833333
