Fri Apr  7 09:41:45 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
****************************************
current sequence is 1
****************************************
step 0, training: 0.466667, testing: 0.774194, anv: 0.0774194, best 0.0774194 
step 2560, training: 0.933333, testing: 0.933333, anv: 0.923333, best 0.943333 
step 2580, training: 1, testing: 0.966667, anv: 0.926667, best 0.943333 
step 2600, training: 1, testing: 0.933333, anv: 0.93, best 0.943333 
step 2620, training: 1, testing: 0.933333, anv: 0.933333, best 0.943333 
step 2640, training: 1, testing: 0.9, anv: 0.93, best 0.943333 
step 2660, training: 1, testing: 0.933333, anv: 0.926667, best 0.943333 
step 2680, training: 0.933333, testing: 0.933333, anv: 0.93, best 0.943333 
step 2700, training: 1, testing: 0.966667, anv: 0.933333, best 0.943333 
step 2720, training: 1, testing: 0.966667, anv: 0.936667, best 0.943333 
step 2740, training: 0.933333, testing: 0.933333, anv: 0.94, best 0.943333 
step 2760, training: 0.6, testing: 0.9, anv: 0.936667, best 0.943333 
step 2780, training: 1, testing: 0.966667, anv: 0.936667, best 0.943333 
step 2800, training: 0.866667, testing: 0.9, anv: 0.933333, best 0.943333 
step 2820, training: 1, testing: 0.966667, anv: 0.936667, best 0.943333 
step 2840, training: 1, testing: 0.933333, anv: 0.94, best 0.943333 
step 2860, training: 0.933333, testing: 0.933333, anv: 0.94, best 0.943333 
step 2880, training: 1, testing: 0.966667, anv: 0.943333, best 0.943333 
step 2900, training: 0.933333, testing: 0.933333, anv: 0.94, best 0.943333 
step 2920, training: 0.933333, testing: 0.9, anv: 0.933333, best 0.943333 
step 2940, training: 0.866667, testing: 0.933333, anv: 0.933333, best 0.943333 
step 2960, training: 0.933333, testing: 0.9, anv: 0.933333, best 0.943333 
step 2980, training: 1, testing: 0.9, anv: 0.926667, best 0.943333 
step 3000, training: 1, testing: 0.966667, anv: 0.933333, best 0.943333 
step 3020, training: 0.933333, testing: 0.9, anv: 0.926667, best 0.943333 
step 3040, training: 0.866667, testing: 0.933333, anv: 0.926667, best 0.943333 
step 3060, training: 0.933333, testing: 0.9, anv: 0.923333, best 0.943333 
step 3080, training: 1, testing: 0.9, anv: 0.916667, best 0.943333 
step 3100, training: 0.933333, testing: 0.866667, anv: 0.91, best 0.943333 
step 3120, training: 0.933333, testing: 0.966667, anv: 0.916667, best 0.943333 
step 3140, training: 0.933333, testing: 0.9, anv: 0.913333, best 0.943333 
step 3160, training: 1, testing: 0.9, anv: 0.913333, best 0.943333 
step 3180, training: 1, testing: 0.966667, anv: 0.92, best 0.943333 
step 3200, training: 1, testing: 0.933333, anv: 0.916667, best 0.943333 
step 3220, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.943333 
step 3240, training: 0.933333, testing: 0.9, anv: 0.916667, best 0.943333 
step 3260, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.943333 
step 3280, training: 1, testing: 0.966667, anv: 0.926667, best 0.943333 
step 3300, training: 0.733333, testing: 0.866667, anv: 0.926667, best 0.943333 
step 3320, training: 0.866667, testing: 0.966667, anv: 0.926667, best 0.943333 
step 3340, training: 0.933333, testing: 0.966667, anv: 0.933333, best 0.943333 
step 3360, training: 0.933333, testing: 0.9, anv: 0.933333, best 0.943333 
step 3380, training: 0.933333, testing: 0.966667, anv: 0.933333, best 0.943333 
step 3400, training: 1, testing: 0.966667, anv: 0.936667, best 0.943333 
step 3420, training: 0.933333, testing: 0.933333, anv: 0.936667, best 0.943333 
step 3440, training: 0.933333, testing: 0.9, anv: 0.936667, best 0.943333 
step 3460, training: 1, testing: 0.933333, anv: 0.936667, best 0.943333 
step 3480, training: 1, testing: 0.966667, anv: 0.936667, best 0.943333 
step 3500, training: 0.8, testing: 0.966667, anv: 0.946667, best 0.946667 
 
****************************************
current sequence is 6
****************************************
step 0, training: 0, testing: 0, anv: 0, best 0 
step 20, training: 0.666667, testing: 0.733333, anv: 0.0733333, best 0.0733333 
step 40, training: 0.8, testing: 0.666667, anv: 0.14, best 0.14 
step 60, training: 1, testing: 0.8, anv: 0.22, best 0.22 
step 80, training: 0.866667, testing: 0.666667, anv: 0.286667, best 0.286667 
step 100, training: 0.8, testing: 0.8, anv: 0.366667, best 0.366667 
step 120, training: 0.8, testing: 0.866667, anv: 0.453333, best 0.453333 
step 140, training: 0.933333, testing: 0.866667, anv: 0.54, best 0.54 
step 160, training: 0.933333, testing: 0.733333, anv: 0.613333, best 0.613333 
step 180, training: 0.866667, testing: 0.8, anv: 0.693333, best 0.693333 
step 200, training: 0.733333, testing: 0.866667, anv: 0.78, best 0.78 
step 220, training: 0.933333, testing: 0.866667, anv: 0.793333, best 0.793333 
step 240, training: 0.933333, testing: 0.933333, anv: 0.82, best 0.82 
step 260, training: 0.866667, testing: 0.866667, anv: 0.826667, best 0.826667 
step 280, training: 0.6, testing: 0.866667, anv: 0.846667, best 0.846667 
step 300, training: 0.933333, testing: 0.866667, anv: 0.853333, best 0.853333 
step 320, training: 0.933333, testing: 0.933333, anv: 0.86, best 0.86 
step 340, training: 0.933333, testing: 0.866667, anv: 0.86, best 0.86 
step 360, training: 0.733333, testing: 0.866667, anv: 0.873333, best 0.873333 
step 380, training: 0.933333, testing: 0.866667, anv: 0.88, best 0.88 
step 400, training: 1, testing: 0.866667, anv: 0.88, best 0.88 
step 420, training: 0.8, testing: 0.8, anv: 0.873333, best 0.88 
step 440, training: 0.8, testing: 0.933333, anv: 0.873333, best 0.88 
step 460, training: 1, testing: 0.933333, anv: 0.88, best 0.88 
step 480, training: 1, testing: 0.933333, anv: 0.886667, best 0.886667 
step 500, training: 1, testing: 0.866667, anv: 0.886667, best 0.886667 
step 520, training: 1, testing: 1, anv: 0.893333, best 0.893333 
step 540, training: 0.8, testing: 0.933333, anv: 0.9, best 0.9 
step 560, training: 0.733333, testing: 0.866667, anv: 0.9, best 0.9 
step 580, training: 0.8, testing: 0.933333, anv: 0.906667, best 0.906667 
step 600, training: 0.866667, testing: 0.933333, anv: 0.913333, best 0.913333 
step 620, training: 0.733333, testing: 0.866667, anv: 0.92, best 0.92 
step 640, training: 0.866667, testing: 0.866667, anv: 0.913333, best 0.92 
step 660, training: 0.866667, testing: 0.866667, anv: 0.906667, best 0.92 
step 680, training: 0.8, testing: 1, anv: 0.913333, best 0.92 
step 700, training: 0.933333, testing: 0.933333, anv: 0.92, best 0.92 
step 720, training: 0.666667, testing: 0.933333, anv: 0.913333, best 0.92 
step 740, training: 0.933333, testing: 0.866667, anv: 0.906667, best 0.92 
step 760, training: 1, testing: 0.933333, anv: 0.913333, best 0.92 
step 780, training: 0.933333, testing: 0.866667, anv: 0.906667, best 0.92 
step 800, training: 1, testing: 1, anv: 0.913333, best 0.92 
step 820, training: 1, testing: 0.933333, anv: 0.92, best 0.92 
step 840, training: 0.866667, testing: 0.933333, anv: 0.926667, best 0.926667 
step 860, training: 0.733333, testing: 0.866667, anv: 0.926667, best 0.926667 
step 880, training: 1, testing: 1, anv: 0.926667, best 0.926667 
step 900, training: 0.933333, testing: 1, anv: 0.933333, best 0.933333 
step 920, training: 0.933333, testing: 0.933333, anv: 0.933333, best 0.933333 
step 940, training: 0.866667, testing: 0.933333, anv: 0.94, best 0.94 
step 960, training: 0.866667, testing: 1, anv: 0.946667, best 0.946667 
step 980, training: 0.933333, testing: 1, anv: 0.96, best 0.96 
step 1000, training: 0.933333, testing: 1, anv: 0.96, best 0.96 
step 1020, training: 0.6, testing: 0.866667, anv: 0.953333, best 0.96 
step 1040, training: 0.933333, testing: 1, anv: 0.96, best 0.96 
step 1060, training: 1, testing: 1, anv: 0.973333, best 0.973333 
step 1080, training: 0.866667, testing: 0.933333, anv: 0.966667, best 0.973333 
step 1100, training: 0.933333, testing: 1, anv: 0.966667, best 0.973333 
step 1120, training: 0.933333, testing: 1, anv: 0.973333, best 0.973333 
step 1140, training: 0.6, testing: 0.866667, anv: 0.966667, best 0.973333 
step 1160, training: 1, testing: 0.933333, anv: 0.96, best 0.973333 
step 1180, training: 1, testing: 0.933333, anv: 0.953333, best 0.973333 
step 1200, training: 0.8, testing: 0.933333, anv: 0.946667, best 0.973333 
step 1220, training: 1, testing: 1, anv: 0.96, best 0.973333 
step 1240, training: 0.8, testing: 0.933333, anv: 0.953333, best 0.973333 
step 1260, training: 1, testing: 1, anv: 0.953333, best 0.973333 
step 1280, training: 1, testing: 1, anv: 0.96, best 0.973333 
step 1300, training: 1, testing: 1, anv: 0.96, best 0.973333 
step 1320, training: 0.866667, testing: 1, anv: 0.96, best 0.973333 
step 1340, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.973333 
step 1360, training: 0.933333, testing: 1, anv: 0.973333, best 0.973333 
step 1380, training: 1, testing: 1, anv: 0.98, best 0.98 
step 1400, training: 0.933333, testing: 1, anv: 0.986667, best 0.986667 
step 1420, training: 0.933333, testing: 0.933333, anv: 0.98, best 0.986667 
step 1440, training: 0.866667, testing: 0.933333, anv: 0.98, best 0.986667 
step 1460, training: 1, testing: 0.933333, anv: 0.973333, best 0.986667 
step 1480, training: 0.866667, testing: 0.933333, anv: 0.966667, best 0.986667 
step 1500, training: 0.933333, testing: 1, anv: 0.966667, best 0.986667 
step 1520, training: 0.933333, testing: 0.933333, anv: 0.96, best 0.986667 
step 1540, training: 1, testing: 0.933333, anv: 0.96, best 0.986667 
step 1560, training: 0.733333, testing: 0.933333, anv: 0.953333, best 0.986667 
step 1580, training: 1, testing: 0.933333, anv: 0.946667, best 0.986667 
step 1600, training: 0.866667, testing: 0.933333, anv: 0.94, best 0.986667 
step 1620, training: 1, testing: 1, anv: 0.946667, best 0.986667 
step 1640, training: 0.866667, testing: 0.933333, anv: 0.946667, best 0.986667 
step 1660, training: 1, testing: 0.933333, anv: 0.946667, best 0.986667 
step 1680, training: 0.933333, testing: 1, anv: 0.953333, best 0.986667 
step 1700, training: 0.933333, testing: 0.866667, anv: 0.94, best 0.986667 
step 1720, training: 0.933333, testing: 0.933333, anv: 0.94, best 0.986667 
step 1740, training: 0.933333, testing: 1, anv: 0.946667, best 0.986667 
step 1760, training: 0.933333, testing: 1, anv: 0.953333, best 0.986667 
step 1780, training: 0.866667, testing: 1, anv: 0.96, best 0.986667 
step 1800, training: 0.866667, testing: 1, anv: 0.966667, best 0.986667 
step 1820, training: 0.933333, testing: 0.933333, anv: 0.96, best 0.986667 
step 1840, training: 0.866667, testing: 1, anv: 0.966667, best 0.986667 
step 1860, training: 1, testing: 1, anv: 0.973333, best 0.986667 
step 1880, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.986667 
step 1900, training: 0.866667, testing: 0.933333, anv: 0.973333, best 0.986667 
step 1920, training: 1, testing: 1, anv: 0.98, best 0.986667 
step 1940, training: 0.933333, testing: 1, anv: 0.98, best 0.986667 
step 1960, training: 0.866667, testing: 0.933333, anv: 0.973333, best 0.986667 
step 1980, training: 0.866667, testing: 1, anv: 0.973333, best 0.986667 
step 2000, training: 1, testing: 1, anv: 0.973333, best 0.986667 
step 2020, training: 0.8, testing: 0.933333, anv: 0.973333, best 0.986667 
step 2040, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.986667 
step 2060, training: 0.933333, testing: 1, anv: 0.966667, best 0.986667 
step 2080, training: 0.866667, testing: 0.933333, anv: 0.966667, best 0.986667 
step 2100, training: 0.933333, testing: 0.866667, anv: 0.96, best 0.986667 
step 2120, training: 0.933333, testing: 1, anv: 0.96, best 0.986667 
step 2140, training: 0.933333, testing: 1, anv: 0.96, best 0.986667 
step 2160, training: 0.933333, testing: 1, anv: 0.966667, best 0.986667 
step 2180, training: 1, testing: 1, anv: 0.966667, best 0.986667 
step 2200, training: 1, testing: 1, anv: 0.966667, best 0.986667 
step 2220, training: 1, testing: 1, anv: 0.973333, best 0.986667 
step 2240, training: 0.933333, testing: 0.933333, anv: 0.973333, best 0.986667 
step 2260, training: 0.866667, testing: 1, anv: 0.973333, best 0.986667 
step 2280, training: 0.8, testing: 1, anv: 0.98, best 0.986667 
step 2300, training: 0.933333, testing: 1, anv: 0.993333, best 0.993333 
step 2320, training: 1, testing: 0.933333, anv: 0.986667, best 0.993333 
step 2340, training: 1, testing: 1, anv: 0.986667, best 0.993333 
step 2360, training: 1, testing: 1, anv: 0.986667, best 0.993333 
step 2380, training: 0.866667, testing: 0.933333, anv: 0.98, best 0.993333 
step 2400, training: 0.933333, testing: 1, anv: 0.98, best 0.993333 
step 2420, training: 0.933333, testing: 0.933333, anv: 0.973333, best 0.993333 
step 2440, training: 0.866667, testing: 0.933333, anv: 0.973333, best 0.993333 
step 2460, training: 1, testing: 1, anv: 0.973333, best 0.993333 
step 2480, training: 0.933333, testing: 1, anv: 0.973333, best 0.993333 
step 2500, training: 0.933333, testing: 0.866667, anv: 0.96, best 0.993333 
step 2520, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 2540, training: 0.733333, testing: 0.933333, anv: 0.96, best 0.993333 
step 2560, training: 1, testing: 0.933333, anv: 0.953333, best 0.993333 
step 2580, training: 0.933333, testing: 1, anv: 0.96, best 0.993333 
step 2600, training: 0.933333, testing: 1, anv: 0.96, best 0.993333 
step 2620, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 2640, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.993333 
step 2660, training: 0.933333, testing: 1, anv: 0.966667, best 0.993333 
step 2680, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 2700, training: 1, testing: 0.933333, anv: 0.973333, best 0.993333 
step 2720, training: 1, testing: 1, anv: 0.973333, best 0.993333 
step 2740, training: 0.933333, testing: 1, anv: 0.98, best 0.993333 
step 2760, training: 0.733333, testing: 0.933333, anv: 0.98, best 0.993333 
step 2780, training: 0.933333, testing: 0.866667, anv: 0.966667, best 0.993333 
step 2800, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 2820, training: 0.666667, testing: 0.933333, anv: 0.96, best 0.993333 
step 2840, training: 0.933333, testing: 1, anv: 0.966667, best 0.993333 
step 2860, training: 0.866667, testing: 0.866667, anv: 0.953333, best 0.993333 
step 2880, training: 0.933333, testing: 1, anv: 0.953333, best 0.993333 
step 2900, training: 0.866667, testing: 1, anv: 0.96, best 0.993333 
step 2920, training: 0.933333, testing: 0.933333, anv: 0.953333, best 0.993333 
step 2940, training: 0.733333, testing: 0.933333, anv: 0.946667, best 0.993333 
step 2960, training: 1, testing: 1, anv: 0.953333, best 0.993333 
step 2980, training: 0.933333, testing: 0.933333, anv: 0.96, best 0.993333 
step 3000, training: 1, testing: 1, anv: 0.96, best 0.993333 
step 3020, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 3040, training: 1, testing: 0.933333, anv: 0.96, best 0.993333 
step 3060, training: 1, testing: 1, anv: 0.973333, best 0.993333 
step 3080, training: 0.733333, testing: 0.866667, anv: 0.96, best 0.993333 
step 3100, training: 0.933333, testing: 1, anv: 0.96, best 0.993333 
step 3120, training: 0.8, testing: 0.933333, anv: 0.96, best 0.993333 
step 3140, training: 0.666667, testing: 0.933333, anv: 0.96, best 0.993333 
step 3160, training: 0.8, testing: 1, anv: 0.96, best 0.993333 
step 3180, training: 0.8, testing: 1, anv: 0.966667, best 0.993333 
step 3200, training: 0.933333, testing: 0.933333, anv: 0.96, best 0.993333 
step 3220, training: 0.933333, testing: 1, anv: 0.96, best 0.993333 
step 3240, training: 0.666667, testing: 0.866667, anv: 0.953333, best 0.993333 
step 3260, training: 0.8, testing: 1, anv: 0.953333, best 0.993333 
step 3280, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 3300, training: 0.866667, testing: 0.933333, anv: 0.96, best 0.993333 
step 3320, training: 1, testing: 0.933333, anv: 0.96, best 0.993333 
step 3340, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 3360, training: 0.866667, testing: 0.933333, anv: 0.96, best 0.993333 
step 3380, training: 1, testing: 0.933333, anv: 0.953333, best 0.993333 
step 3400, training: 0.933333, testing: 1, anv: 0.96, best 0.993333 
step 3420, training: 0.666667, testing: 0.866667, anv: 0.946667, best 0.993333 
step 3440, training: 1, testing: 1, anv: 0.96, best 0.993333 
step 3460, training: 0.733333, testing: 0.933333, anv: 0.953333, best 0.993333 
step 3480, training: 1, testing: 1, anv: 0.953333, best 0.993333 
step 3500, training: 0.866667, testing: 1, anv: 0.96, best 0.993333 
step 3520, training: 1, testing: 0.933333, anv: 0.96, best 0.993333 
step 3540, training: 1, testing: 1, anv: 0.96, best 0.993333 
step 3560, training: 1, testing: 1, anv: 0.966667, best 0.993333 
step 3580, training: 1, testing: 1, anv: 0.973333, best 0.993333 
step 3600, training: 0.8, testing: 0.933333, anv: 0.966667, best 0.993333 
step 3620, training: 0.933333, testing: 1, anv: 0.98, best 0.993333 
step 3640, training: 0.866667, testing: 1, anv: 0.98, best 0.993333 
step 3660, training: 1, testing: 1, anv: 0.986667, best 0.993333 
step 3680, training: 0.933333, testing: 0.933333, anv: 0.98, best 0.993333 
step 3700, training: 1, testing: 1, anv: 0.98, best 0.993333 
step 3720, training: 0.933333, testing: 0.933333, anv: 0.98, best 0.993333 
step 3740, training: 0.933333, testing: 0.933333, anv: 0.973333, best 0.993333 
step 3760, training: 0.933333, testing: 1, anv: 0.973333, best 0.993333 
step 3780, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.993333 
step 3800, training: 0.933333, testing: 1, anv: 0.973333, best 0.993333 
step 3820, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.993333 
step 3840, training: 0.933333, testing: 1, anv: 0.966667, best 0.993333 
step 3860, training: 0.933333, testing: 1, anv: 0.966667, best 0.993333 
step 3880, training: 1, testing: 1, anv: 0.973333, best 0.993333 
step 3900, training: 0.933333, testing: 0.933333, anv: 0.966667, best 0.993333 
step 3920, training: 0.866667, testing: 1, anv: 0.973333, best 0.993333 
step 3940, training: 1, testing: 0.933333, anv: 0.973333, best 0.993333 
step 3960, training: 0.933333, testing: 1, anv: 0.973333, best 0.993333 
step 3980, training: 1, testing: 0.933333, anv: 0.973333, best 0.993333 
step 4000, training: 1, testing: 1, anv: 0.973333, best 0.993333 
 
****************************************
current sequence is 7
****************************************
step 0, training: 0, testing: 0, anv: 0, best 0 
step 20, training: 0.8, testing: 0.793103, anv: 0.0793103, best 0.0793103 
step 40, training: 0.733333, testing: 0.793103, anv: 0.158621, best 0.158621 
step 60, training: 0.733333, testing: 0.827586, anv: 0.241379, best 0.241379 
step 80, training: 0.933333, testing: 0.62069, anv: 0.303448, best 0.303448 
step 100, training: 0.8, testing: 0.827586, anv: 0.386207, best 0.386207 
step 120, training: 0.866667, testing: 0.827586, anv: 0.468966, best 0.468966 
step 140, training: 0.733333, testing: 0.862069, anv: 0.555172, best 0.555172 
step 160, training: 0.866667, testing: 0.758621, anv: 0.631034, best 0.631034 
step 180, training: 0.933333, testing: 0.862069, anv: 0.717241, best 0.717241 
step 200, training: 0.933333, testing: 0.827586, anv: 0.8, best 0.8 
step 220, training: 1, testing: 0.862069, anv: 0.806897, best 0.806897 
step 240, training: 0.8, testing: 0.862069, anv: 0.813793, best 0.813793 
step 260, training: 0.933333, testing: 0.896552, anv: 0.82069, best 0.82069 
step 280, training: 1, testing: 0.862069, anv: 0.844828, best 0.844828 
step 300, training: 0.866667, testing: 0.827586, anv: 0.844828, best 0.844828 
step 320, training: 0.933333, testing: 0.896552, anv: 0.851724, best 0.851724 
step 340, training: 0.933333, testing: 0.896552, anv: 0.855172, best 0.855172 
step 360, training: 1, testing: 0.931035, anv: 0.872414, best 0.872414 
step 380, training: 0.933333, testing: 0.896552, anv: 0.875862, best 0.875862 
step 400, training: 1, testing: 0.896552, anv: 0.882759, best 0.882759 
step 420, training: 1, testing: 0.965517, anv: 0.893103, best 0.893103 
step 440, training: 1, testing: 0.931035, anv: 0.9, best 0.9 
step 460, training: 1, testing: 0.931035, anv: 0.903448, best 0.903448 
step 480, training: 0.933333, testing: 0.931035, anv: 0.910345, best 0.910345 
step 500, training: 0.933333, testing: 0.965517, anv: 0.924138, best 0.924138 
step 520, training: 0.8, testing: 0.931035, anv: 0.927586, best 0.927586 
step 540, training: 0.933333, testing: 1, anv: 0.937931, best 0.937931 
step 560, training: 1, testing: 0.965517, anv: 0.941379, best 0.941379 
step 580, training: 1, testing: 1, anv: 0.951724, best 0.951724 
step 600, training: 0.933333, testing: 0.931035, anv: 0.955172, best 0.955172 
step 620, training: 0.933333, testing: 0.965517, anv: 0.955172, best 0.955172 
step 640, training: 0.933333, testing: 0.931035, anv: 0.955172, best 0.955172 
step 660, training: 0.933333, testing: 0.931035, anv: 0.955172, best 0.955172 
step 680, training: 0.866667, testing: 1, anv: 0.962069, best 0.962069 
step 700, training: 0.933333, testing: 1, anv: 0.965517, best 0.965517 
step 720, training: 0.933333, testing: 0.931035, anv: 0.965517, best 0.965517 
step 740, training: 1, testing: 1, anv: 0.965517, best 0.965517 
step 760, training: 0.933333, testing: 0.965517, anv: 0.965517, best 0.965517 
step 780, training: 0.933333, testing: 1, anv: 0.965517, best 0.965517 
step 800, training: 0.933333, testing: 0.965517, anv: 0.968966, best 0.968966 
step 820, training: 1, testing: 1, anv: 0.972414, best 0.972414 
step 840, training: 1, testing: 0.965517, anv: 0.975862, best 0.975862 
step 860, training: 0.866667, testing: 0.931035, anv: 0.975862, best 0.975862 
step 880, training: 0.866667, testing: 1, anv: 0.975862, best 0.975862 
step 900, training: 0.8, testing: 1, anv: 0.975862, best 0.975862 
step 920, training: 0.933333, testing: 1, anv: 0.982759, best 0.982759 
step 940, training: 1, testing: 0.862069, anv: 0.968966, best 0.982759 
step 960, training: 0.866667, testing: 0.965517, anv: 0.968966, best 0.982759 
step 980, training: 1, testing: 1, anv: 0.968966, best 0.982759 
step 1000, training: 0.866667, testing: 0.965517, anv: 0.968966, best 0.982759 
step 1020, training: 0.933333, testing: 0.965517, anv: 0.965517, best 0.982759 
step 1040, training: 0.933333, testing: 0.931035, anv: 0.962069, best 0.982759 
step 1060, training: 1, testing: 0.965517, anv: 0.965517, best 0.982759 
step 1080, training: 0.933333, testing: 0.965517, anv: 0.962069, best 0.982759 
step 1100, training: 0.933333, testing: 0.965517, anv: 0.958621, best 0.982759 
step 1120, training: 0.866667, testing: 1, anv: 0.958621, best 0.982759 
step 1140, training: 0.933333, testing: 0.965517, anv: 0.968966, best 0.982759 
step 1160, training: 1, testing: 0.965517, anv: 0.968966, best 0.982759 
step 1180, training: 0.933333, testing: 0.965517, anv: 0.965517, best 0.982759 
step 1200, training: 1, testing: 1, anv: 0.968966, best 0.982759 
step 1220, training: 1, testing: 0.965517, anv: 0.968966, best 0.982759 
step 1240, training: 0.933333, testing: 0.896552, anv: 0.965517, best 0.982759 
step 1260, training: 0.933333, testing: 0.931035, anv: 0.962069, best 0.982759 
step 1280, training: 1, testing: 1, anv: 0.965517, best 0.982759 
step 1300, training: 1, testing: 0.965517, anv: 0.965517, best 0.982759 
step 1320, training: 1, testing: 1, anv: 0.965517, best 0.982759 
step 1340, training: 1, testing: 0.931035, anv: 0.962069, best 0.982759 
step 1360, training: 0.933333, testing: 0.862069, anv: 0.951724, best 0.982759 
step 1380, training: 1, testing: 0.965517, anv: 0.951724, best 0.982759 
step 1400, training: 1, testing: 1, anv: 0.951724, best 0.982759 
step 1420, training: 0.933333, testing: 0.965517, anv: 0.951724, best 0.982759 
step 1440, training: 0.933333, testing: 0.965517, anv: 0.958621, best 0.982759 
step 1460, training: 0.933333, testing: 0.965517, anv: 0.962069, best 0.982759 
step 1480, training: 1, testing: 1, anv: 0.962069, best 0.982759 
step 1500, training: 1, testing: 0.965517, anv: 0.962069, best 0.982759 
step 1520, training: 1, testing: 1, anv: 0.962069, best 0.982759 
step 1540, training: 1, testing: 0.965517, anv: 0.965517, best 0.982759 
step 1560, training: 1, testing: 0.965517, anv: 0.975862, best 0.982759 
step 1580, training: 0.933333, testing: 1, anv: 0.97931, best 0.982759 
step 1600, training: 0.866667, testing: 1, anv: 0.97931, best 0.982759 
step 1620, training: 1, testing: 1, anv: 0.982759, best 0.982759 
step 1640, training: 0.933333, testing: 0.965517, anv: 0.982759, best 0.982759 
step 1660, training: 0.933333, testing: 0.965517, anv: 0.982759, best 0.982759 
step 1680, training: 1, testing: 1, anv: 0.982759, best 0.982759 
step 1700, training: 1, testing: 1, anv: 0.986207, best 0.986207 
step 1720, training: 1, testing: 1, anv: 0.986207, best 0.986207 
step 1740, training: 0.933333, testing: 0.965517, anv: 0.986207, best 0.986207 
step 1760, training: 1, testing: 1, anv: 0.989655, best 0.989655 
step 1780, training: 1, testing: 1, anv: 0.989655, best 0.989655 
step 1800, training: 0.933333, testing: 1, anv: 0.989655, best 0.989655 
step 1820, training: 1, testing: 0.896552, anv: 0.97931, best 0.989655 
step 1840, training: 1, testing: 0.965517, anv: 0.97931, best 0.989655 
step 1860, training: 1, testing: 0.931035, anv: 0.975862, best 0.989655 
step 1880, training: 1, testing: 1, anv: 0.975862, best 0.989655 
step 1900, training: 0.933333, testing: 0.965517, anv: 0.972414, best 0.989655 
step 1920, training: 1, testing: 1, anv: 0.972414, best 0.989655 
step 1940, training: 1, testing: 0.965517, anv: 0.972414, best 0.989655 
step 1960, training: 1, testing: 1, anv: 0.972414, best 0.989655 
step 1980, training: 1, testing: 1, anv: 0.972414, best 0.989655 
step 2000, training: 0.933333, testing: 1, anv: 0.972414, best 0.989655 
step 2020, training: 1, testing: 0.965517, anv: 0.97931, best 0.989655 
step 2040, training: 1, testing: 0.965517, anv: 0.97931, best 0.989655 
step 2060, training: 1, testing: 0.965517, anv: 0.982759, best 0.989655 
step 2080, training: 0.933333, testing: 0.965517, anv: 0.97931, best 0.989655 
step 2100, training: 1, testing: 0.965517, anv: 0.97931, best 0.989655 
step 2120, training: 1, testing: 1, anv: 0.97931, best 0.989655 
step 2140, training: 0.866667, testing: 0.965517, anv: 0.97931, best 0.989655 
step 2160, training: 1, testing: 0.965517, anv: 0.975862, best 0.989655 
step 2180, training: 1, testing: 1, anv: 0.975862, best 0.989655 
step 2200, training: 0.866667, testing: 0.965517, anv: 0.972414, best 0.989655 
step 2220, training: 0.933333, testing: 0.827586, anv: 0.958621, best 0.989655 
step 2240, training: 1, testing: 0.896552, anv: 0.951724, best 0.989655 
step 2260, training: 1, testing: 1, anv: 0.955172, best 0.989655 
step 2280, training: 0.866667, testing: 1, anv: 0.958621, best 0.989655 
step 2300, training: 0.866667, testing: 0.827586, anv: 0.944828, best 0.989655 
step 2320, training: 1, testing: 0.965517, anv: 0.941379, best 0.989655 
step 2340, training: 0.933333, testing: 0.862069, anv: 0.931034, best 0.989655 
step 2360, training: 1, testing: 1, anv: 0.934483, best 0.989655 
step 2380, training: 0.933333, testing: 0.827586, anv: 0.917241, best 0.989655 
step 2400, training: 0.933333, testing: 0.896552, anv: 0.910345, best 0.989655 
step 2420, training: 1, testing: 0.827586, anv: 0.910345, best 0.989655 
step 2440, training: 1, testing: 0.965517, anv: 0.917241, best 0.989655 
step 2460, training: 0.933333, testing: 0.896552, anv: 0.906897, best 0.989655 
step 2480, training: 0.933333, testing: 0.931035, anv: 0.9, best 0.989655 
step 2500, training: 0.933333, testing: 0.931035, anv: 0.910345, best 0.989655 
step 2520, training: 1, testing: 0.965517, anv: 0.910345, best 0.989655 
step 2540, training: 1, testing: 0.965517, anv: 0.92069, best 0.989655 
step 2560, training: 1, testing: 0.965517, anv: 0.917241, best 0.989655 
step 2580, training: 0.933333, testing: 0.896552, anv: 0.924138, best 0.989655 
step 2600, training: 0.866667, testing: 1, anv: 0.934483, best 0.989655 
step 2620, training: 1, testing: 0.931035, anv: 0.944828, best 0.989655 
step 2640, training: 1, testing: 0.965517, anv: 0.944828, best 0.989655 
step 2660, training: 0.933333, testing: 0.931035, anv: 0.948276, best 0.989655 
